id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
3098,11633,2025-06-11,,Abierto,montoSiniestro_invalido
3099,3847,2025-09-27,,Cerrado,montoSiniestro_invalido
3101,15691,2025-06-29,,Abierto,montoSiniestro_invalido
3103,17124,2025-07-09,,Cerrado,montoSiniestro_invalido
3104,24816,2026-01-31,,Cerrado,montoSiniestro_invalido
3105,571,2025-08-13,12334.86,No Especificado,estado_invalido
3106,16288,2025-08-06,6767.62,No Especificado,estado_invalido
3107,4475,2025-02-13,9998.35,No Especificado,estado_invalido
3108,24061,2025-12-25,3966.29,No Especificado,estado_invalido
3110,24551,2025-02-21,9050.9,No Especificado,estado_invalido
3111,277,2025-06-15,611.79,No Especificado,estado_invalido
3112,11767,2025-02-19,,Rechazado,montoSiniestro_invalido
3113,7580,2025-02-21,706.28,No Especificado,estado_invalido
3115,14045,2025-05-29,5067.28,No Especificado,estado_invalido
3116,3172,2025-08-09,,No Especificado,montoSiniestro_invalido;estado_invalido
3119,10564,2025-11-09,,Cerrado,montoSiniestro_invalido
3120,7369,2025-10-12,,Abierto,montoSiniestro_invalido
3121,4443,2025-02-28,3949.14,No Especificado,estado_invalido
3123,6459,2025-04-22,9887.06,No Especificado,estado_invalido
3124,4464,2025-02-03,,No Especificado,montoSiniestro_invalido;estado_invalido
3125,16072,2025-07-18,5361.35,No Especificado,estado_invalido
3127,1654,2025-01-21,,No Especificado,montoSiniestro_invalido;estado_invalido
3129,15637,2025-10-25,14735.81,No Especificado,estado_invalido
3130,18367,2025-10-10,,No Especificado,montoSiniestro_invalido;estado_invalido
3135,25602,2025-06-23,,Abierto,montoSiniestro_invalido
3142,12240,2026-07-01,,Rechazado,montoSiniestro_invalido
3148,2823,2025-09-30,,Cerrado,montoSiniestro_invalido
3150,19889,2025-11-21,,Abierto,montoSiniestro_invalido
3158,14730,2025-12-27,,No Especificado,montoSiniestro_invalido;estado_invalido
3161,3384,2025-03-22,,No Especificado,montoSiniestro_invalido;estado_invalido
3162,180,2025-05-14,6252.76,No Especificado,estado_invalido
3165,16787,2025-05-02,,Cerrado,montoSiniestro_invalido
3166,23806,2025-10-23,,Rechazado,montoSiniestro_invalido
3169,19596,2025-10-25,8017.98,No Especificado,estado_invalido
3175,13535,2026-01-21,,Cerrado,montoSiniestro_invalido
3176,10734,2025-07-19,2301.35,No Especificado,estado_invalido
3177,2222,2025-03-13,3643.17,No Especificado,estado_invalido
3178,5013,2025-01-02,9810.01,No Especificado,estado_invalido
3180,15254,2025-08-14,,Abierto,montoSiniestro_invalido
3182,20593,2025-01-02,,Cerrado,montoSiniestro_invalido
3184,21952,2026-02-03,13645.1,No Especificado,estado_invalido
3188,6623,2025-05-31,7076.52,No Especificado,estado_invalido
3191,14150,2025-07-13,3091.79,No Especificado,estado_invalido
3192,21392,2025-02-01,,Cerrado,montoSiniestro_invalido
3193,6617,2025-08-29,2381.86,No Especificado,estado_invalido
3194,24742,2025-03-30,,No Especificado,montoSiniestro_invalido;estado_invalido
3195,21388,2025-03-19,,Cerrado,montoSiniestro_invalido
3204,24110,2025-08-08,8557.18,No Especificado,estado_invalido
3206,24309,2025-08-01,,Rechazado,montoSiniestro_invalido
3209,13709,2025-09-19,12802.75,No Especificado,estado_invalido
3210,17248,2025-07-02,11834.59,No Especificado,estado_invalido
3211,19250,2025-05-10,13331.34,No Especificado,estado_invalido
3212,16499,2025-03-06,,Cerrado,montoSiniestro_invalido
3213,6084,2026-01-28,8118.57,No Especificado,estado_invalido
3215,13465,2025-11-21,,Abierto,montoSiniestro_invalido
3216,7338,2025-01-14,,No Especificado,montoSiniestro_invalido;estado_invalido
3218,17302,2025-02-23,,No Especificado,montoSiniestro_invalido;estado_invalido
3221,21324,2025-08-14,6960.34,No Especificado,estado_invalido
3223,21176,2025-07-12,9328.66,No Especificado,estado_invalido
3227,22013,2025-05-16,,Abierto,montoSiniestro_invalido
3228,7743,2025-10-01,,No Especificado,montoSiniestro_invalido;estado_invalido
3232,21792,2025-05-02,3838.13,No Especificado,estado_invalido
3233,14994,2025-02-01,3924.77,No Especificado,estado_invalido
3241,6890,2025-07-18,1941.27,No Especificado,estado_invalido
3242,21997,2025-12-21,,Cerrado,montoSiniestro_invalido
3243,3778,2025-08-14,3464.48,No Especificado,estado_invalido
3244,9326,2025-09-30,,No Especificado,montoSiniestro_invalido;estado_invalido
3245,22117,2025-06-06,,Rechazado,montoSiniestro_invalido
3247,19372,2025-09-15,12859.86,No Especificado,estado_invalido
3249,7469,2025-08-18,2471.1,No Especificado,estado_invalido
3251,24995,2025-04-12,12666.97,No Especificado,estado_invalido
3254,18828,2025-12-19,14209.33,No Especificado,estado_invalido
3255,8724,2025-09-13,,Cerrado,montoSiniestro_invalido
3258,4577,2025-07-12,5226.13,No Especificado,estado_invalido
3261,19802,2025-03-28,2639.1,No Especificado,estado_invalido
3263,2752,2025-06-06,10545.28,No Especificado,estado_invalido
3264,175,2025-02-07,10332.45,No Especificado,estado_invalido
3265,21392,2025-12-09,8545.96,No Especificado,estado_invalido
3266,18734,2026-02-20,2064.14,No Especificado,estado_invalido
3268,15504,2025-06-21,8455.66,No Especificado,estado_invalido
3270,21943,2026-01-02,3422.63,No Especificado,estado_invalido
3271,6023,2026-02-01,5263.68,No Especificado,estado_invalido
3273,13272,2025-09-09,,No Especificado,montoSiniestro_invalido;estado_invalido
3277,16633,2026-09-01,,No Especificado,montoSiniestro_invalido;estado_invalido
3279,10568,2025-01-21,,Abierto,montoSiniestro_invalido
3280,8890,2025-06-27,6179.99,No Especificado,estado_invalido
3284,12326,2025-01-07,,Rechazado,montoSiniestro_invalido
3285,13404,2025-07-03,3107.51,No Especificado,estado_invalido
3291,1711,2025-03-15,,Abierto,montoSiniestro_invalido
3292,370,2025-03-29,5277.56,No Especificado,estado_invalido
3294,18628,2025-04-15,,No Especificado,montoSiniestro_invalido;estado_invalido
3295,12362,2025-04-07,11017.75,No Especificado,estado_invalido
3297,5781,2025-07-08,,No Especificado,montoSiniestro_invalido;estado_invalido
3300,10525,2025-06-13,10056.76,No Especificado,estado_invalido
3302,4474,2025-06-24,3001.61,No Especificado,estado_invalido
3303,2934,2025-06-01,5923.8,No Especificado,estado_invalido
3305,24713,2025-04-25,868.17,No Especificado,estado_invalido
3308,22550,2025-07-30,3580.96,No Especificado,estado_invalido
3309,9748,2025-08-10,,Abierto,montoSiniestro_invalido
3311,11519,2025-06-09,7134.0,No Especificado,estado_invalido
3314,979,2025-10-23,,Abierto,montoSiniestro_invalido
3315,23895,2025-07-27,,Cerrado,montoSiniestro_invalido
3316,18277,2025-06-06,6942.92,No Especificado,estado_invalido
3319,2029,2026-04-01,,Abierto,montoSiniestro_invalido
3320,14408,2025-07-21,6701.58,No Especificado,estado_invalido
3322,5414,2025-05-24,7264.93,No Especificado,estado_invalido
3324,7566,2025-08-01,3158.93,No Especificado,estado_invalido
3326,993,2025-04-20,3848.98,No Especificado,estado_invalido
3331,6152,2025-08-26,1782.47,No Especificado,estado_invalido
3332,12461,2025-12-07,7393.7,No Especificado,estado_invalido
3335,13337,2025-12-31,,Cerrado,montoSiniestro_invalido
3339,21320,2025-07-04,8348.53,No Especificado,estado_invalido
3342,1654,2025-04-14,7089.23,No Especificado,estado_invalido
3343,25738,2025-05-03,4499.64,No Especificado,estado_invalido
3344,1995,2025-12-26,8064.25,No Especificado,estado_invalido
3345,24900,2026-01-10,,Cerrado,montoSiniestro_invalido
3348,5076,2026-01-28,,Rechazado,montoSiniestro_invalido
3353,17831,2025-08-28,6786.95,No Especificado,estado_invalido
3355,21609,2025-05-04,1783.05,No Especificado,estado_invalido
3366,23219,2025-09-23,2033.49,No Especificado,estado_invalido
3369,9661,2025-12-24,4641.9,No Especificado,estado_invalido
3370,292,2025-12-10,10444.99,No Especificado,estado_invalido
3372,851,2025-08-09,12281.29,No Especificado,estado_invalido
3376,17254,2025-06-22,7643.96,No Especificado,estado_invalido
3384,1367,2025-03-27,,No Especificado,montoSiniestro_invalido;estado_invalido
3385,9615,2025-11-13,,No Especificado,montoSiniestro_invalido;estado_invalido
3388,5806,2025-02-23,14537.3,No Especificado,estado_invalido
3389,19010,2025-11-28,,No Especificado,montoSiniestro_invalido;estado_invalido
3390,8712,2025-03-10,4294.15,No Especificado,estado_invalido
3392,3341,2025-04-07,,No Especificado,montoSiniestro_invalido;estado_invalido
3396,14943,2025-06-21,,Cerrado,montoSiniestro_invalido
3398,16928,2025-12-22,,Cerrado,montoSiniestro_invalido
3399,6457,2025-07-18,,Cerrado,montoSiniestro_invalido
3405,5479,2025-03-18,,Rechazado,montoSiniestro_invalido
3406,24812,2025-12-06,,Cerrado,montoSiniestro_invalido
3409,13067,2026-01-16,,No Especificado,montoSiniestro_invalido;estado_invalido
3412,24173,2025-10-17,,No Especificado,montoSiniestro_invalido;estado_invalido
3414,23814,2025-11-11,3840.99,No Especificado,estado_invalido
3415,16069,2025-08-17,4199.51,No Especificado,estado_invalido
3416,13499,2026-01-14,10461.53,No Especificado,estado_invalido
3417,3873,2026-01-25,,Cerrado,montoSiniestro_invalido
3418,9048,2025-08-19,2451.88,No Especificado,estado_invalido
3419,19444,2025-07-03,,No Especificado,montoSiniestro_invalido;estado_invalido
3420,18,2025-11-21,,Abierto,montoSiniestro_invalido
3422,266,2025-09-15,14527.08,No Especificado,estado_invalido
3423,10050,2026-01-26,,Cerrado,montoSiniestro_invalido
3425,20481,2025-06-24,,Cerrado,montoSiniestro_invalido
3427,946,2025-01-02,,Rechazado,montoSiniestro_invalido
3429,23284,2025-09-24,,No Especificado,montoSiniestro_invalido;estado_invalido
3437,6351,2026-06-01,8401.05,No Especificado,estado_invalido
3439,13817,2025-02-27,,No Especificado,montoSiniestro_invalido;estado_invalido
3441,22107,2025-08-02,,Abierto,montoSiniestro_invalido
3442,15431,2025-06-01,,Cerrado,montoSiniestro_invalido
3443,8510,2025-10-06,10056.65,No Especificado,estado_invalido
3446,11131,2025-08-10,,Cerrado,montoSiniestro_invalido
3451,13884,2025-11-13,,No Especificado,montoSiniestro_invalido;estado_invalido
3452,6028,2025-11-15,14266.22,No Especificado,estado_invalido
3456,3056,2025-03-04,1495.79,No Especificado,estado_invalido
3458,10026,2025-10-26,,Cerrado,montoSiniestro_invalido
3459,13510,2025-03-10,1364.72,No Especificado,estado_invalido
3465,13544,2025-03-22,,Cerrado,montoSiniestro_invalido
3466,6692,2025-12-19,,Rechazado,montoSiniestro_invalido
3469,24326,2026-02-08,6645.83,No Especificado,estado_invalido
3472,5138,2025-09-30,706.03,No Especificado,estado_invalido
3475,24644,2025-02-15,441.68,No Especificado,estado_invalido
3476,12166,2025-12-24,12984.63,No Especificado,estado_invalido
3480,10364,2025-10-14,,Cerrado,montoSiniestro_invalido
3481,3285,2025-11-27,838.68,No Especificado,estado_invalido
3482,10984,2025-05-10,4761.32,No Especificado,estado_invalido
3483,548,2025-08-31,,No Especificado,montoSiniestro_invalido;estado_invalido
3484,25658,2025-06-23,7169.55,No Especificado,estado_invalido
3485,16014,2025-03-01,3806.25,No Especificado,estado_invalido
3486,13937,2025-11-13,10746.04,No Especificado,estado_invalido
3488,23895,2025-10-15,,Abierto,montoSiniestro_invalido
3492,20294,2025-06-12,10716.07,No Especificado,estado_invalido
3493,5046,2025-07-07,3643.09,No Especificado,estado_invalido
3495,9259,2026-01-08,,Abierto,montoSiniestro_invalido
3497,14901,2025-05-26,2471.77,No Especificado,estado_invalido
3501,18891,2025-12-18,,No Especificado,montoSiniestro_invalido;estado_invalido
3502,8081,2025-06-20,,No Especificado,montoSiniestro_invalido;estado_invalido
3504,11346,2025-05-05,,No Especificado,montoSiniestro_invalido;estado_invalido
3507,3349,2025-02-05,,No Especificado,montoSiniestro_invalido;estado_invalido
3508,22129,2025-09-18,9039.02,No Especificado,estado_invalido
3509,18194,2025-12-30,2757.05,No Especificado,estado_invalido
3510,25,2025-10-08,13009.48,No Especificado,estado_invalido
3512,10191,2025-01-15,2182.12,No Especificado,estado_invalido
3516,8983,2026-01-31,13558.2,No Especificado,estado_invalido
3518,5093,2025-04-20,891.98,No Especificado,estado_invalido
3519,8836,2025-09-06,,No Especificado,montoSiniestro_invalido;estado_invalido
3524,7652,2025-11-04,,No Especificado,montoSiniestro_invalido;estado_invalido
3527,15547,2025-10-14,7522.5,No Especificado,estado_invalido
3530,17762,2025-07-31,,Abierto,montoSiniestro_invalido
3533,21048,2025-02-23,13697.87,No Especificado,estado_invalido
3534,2876,2025-04-08,,Rechazado,montoSiniestro_invalido
3537,24015,2025-02-11,10150.84,No Especificado,estado_invalido
3538,1345,2026-12-01,,Cerrado,montoSiniestro_invalido
3539,25648,2025-12-24,8540.58,No Especificado,estado_invalido
3545,7239,2025-09-21,,No Especificado,montoSiniestro_invalido;estado_invalido
3546,1257,2025-06-15,,Cerrado,montoSiniestro_invalido
3550,23645,2026-02-24,,Cerrado,montoSiniestro_invalido
3552,15512,2025-04-19,,No Especificado,montoSiniestro_invalido;estado_invalido
3555,23779,2025-07-28,1226.39,No Especificado,estado_invalido
3557,8401,2025-04-28,,Abierto,montoSiniestro_invalido
3560,18806,2025-04-09,,Cerrado,montoSiniestro_invalido
3562,25632,2025-11-04,,Cerrado,montoSiniestro_invalido
3565,16432,2025-02-04,7620.6,No Especificado,estado_invalido
3567,14450,2025-11-13,,No Especificado,montoSiniestro_invalido;estado_invalido
3570,16393,2025-06-10,,No Especificado,montoSiniestro_invalido;estado_invalido
3571,9806,2025-06-29,8378.61,No Especificado,estado_invalido
3572,4216,2025-11-23,7426.75,No Especificado,estado_invalido
3573,10249,2025-12-25,8961.5,No Especificado,estado_invalido
3577,25650,2025-09-14,,Rechazado,montoSiniestro_invalido
3582,3284,2026-02-11,1771.01,No Especificado,estado_invalido
3584,6152,2025-05-22,,No Especificado,montoSiniestro_invalido;estado_invalido
3586,12542,2025-11-08,5387.28,No Especificado,estado_invalido
3587,507,2025-08-24,,Rechazado,montoSiniestro_invalido
3588,14560,2025-11-05,514.33,No Especificado,estado_invalido
3590,25774,2025-11-29,,No Especificado,montoSiniestro_invalido;estado_invalido
3592,12181,2025-01-15,9905.61,No Especificado,estado_invalido
3593,23667,2025-07-21,,Cerrado,montoSiniestro_invalido
3594,21287,2025-11-27,2696.59,No Especificado,estado_invalido
3598,3201,2025-07-24,3337.73,No Especificado,estado_invalido
3600,19340,2025-10-20,,Rechazado,montoSiniestro_invalido
3601,20525,2026-05-02,,Rechazado,montoSiniestro_invalido
3602,20445,2026-01-01,,Abierto,montoSiniestro_invalido
3605,23807,2025-01-26,3633.79,No Especificado,estado_invalido
3611,10537,2025-06-29,,Abierto,montoSiniestro_invalido
3614,13738,2026-01-31,8077.38,No Especificado,estado_invalido
3618,16604,2025-05-28,7815.24,No Especificado,estado_invalido
3621,198,2025-04-24,,Cerrado,montoSiniestro_invalido
3623,8315,2025-07-20,,Abierto,montoSiniestro_invalido
3626,8247,2025-05-26,10232.98,No Especificado,estado_invalido
3627,15450,2025-09-26,9880.85,No Especificado,estado_invalido
3632,11730,2025-04-30,,Cerrado,montoSiniestro_invalido
3633,15157,2025-11-19,4535.49,No Especificado,estado_invalido
3634,20387,2025-07-13,,Rechazado,montoSiniestro_invalido
3636,2605,2025-03-03,7899.99,No Especificado,estado_invalido
3638,5867,2025-11-30,13336.08,No Especificado,estado_invalido
3639,14954,2025-11-24,,Cerrado,montoSiniestro_invalido
3640,828,2025-08-17,14994.75,No Especificado,estado_invalido
3641,6716,2025-08-21,585.42,No Especificado,estado_invalido
3646,15001,2025-04-12,,No Especificado,montoSiniestro_invalido;estado_invalido
3647,16785,2025-04-14,,Abierto,montoSiniestro_invalido
3649,21390,2025-01-10,,No Especificado,montoSiniestro_invalido;estado_invalido
3651,17717,2025-10-11,,Cerrado,montoSiniestro_invalido
3655,14874,2025-01-05,14325.34,No Especificado,estado_invalido
3656,24618,2026-02-09,3219.25,No Especificado,estado_invalido
3657,15950,2025-01-19,11571.88,No Especificado,estado_invalido
3663,10279,2025-06-22,,Rechazado,montoSiniestro_invalido
3665,5478,2025-09-20,265.72,No Especificado,estado_invalido
3669,3060,2025-07-12,13639.76,No Especificado,estado_invalido
3670,755,2025-09-21,11756.61,No Especificado,estado_invalido
3671,23288,2025-10-22,8923.47,No Especificado,estado_invalido
3674,14363,2025-01-12,8756.27,No Especificado,estado_invalido
3675,4333,2026-08-02,1900.76,No Especificado,estado_invalido
3677,19247,2025-10-27,7118.02,No Especificado,estado_invalido
3682,5802,2025-05-31,,No Especificado,montoSiniestro_invalido;estado_invalido
3684,12106,2025-09-23,9742.07,No Especificado,estado_invalido
3686,16992,2025-05-08,,No Especificado,montoSiniestro_invalido;estado_invalido
3688,7368,2025-12-11,,Abierto,montoSiniestro_invalido
3689,6190,2025-10-22,1702.18,No Especificado,estado_invalido
3692,20163,2025-02-21,6793.57,No Especificado,estado_invalido
3698,11276,2025-02-12,1773.18,No Especificado,estado_invalido
3701,18229,2026-01-29,,No Especificado,montoSiniestro_invalido;estado_invalido
3702,2415,2025-12-21,,Cerrado,montoSiniestro_invalido
3704,20207,2025-01-16,6431.65,No Especificado,estado_invalido
3709,10801,2025-03-16,,Abierto,montoSiniestro_invalido
3711,2480,2025-02-22,508.21,No Especificado,estado_invalido
3714,21261,2025-06-14,10969.6,No Especificado,estado_invalido
3716,7097,2025-09-27,11487.91,No Especificado,estado_invalido
3721,10148,2025-04-23,,Cerrado,montoSiniestro_invalido
3724,9379,2025-02-25,,Cerrado,montoSiniestro_invalido
3725,23346,2025-12-17,13537.48,No Especificado,estado_invalido
3730,6287,2025-11-11,,Cerrado,montoSiniestro_invalido
3731,12709,2025-02-02,14234.59,No Especificado,estado_invalido
3734,4938,2026-01-10,5073.75,No Especificado,estado_invalido
3735,10887,2025-05-04,6699.66,No Especificado,estado_invalido
3738,3994,2025-05-01,,Abierto,montoSiniestro_invalido
3743,17359,2025-12-08,,No Especificado,montoSiniestro_invalido;estado_invalido
3752,12042,2025-08-21,,Cerrado,montoSiniestro_invalido
3754,24268,2025-08-30,14928.13,No Especificado,estado_invalido
3761,13020,2025-06-10,14515.43,No Especificado,estado_invalido
3765,21952,2025-03-04,1414.62,No Especificado,estado_invalido
3772,20463,2025-12-07,,Cerrado,montoSiniestro_invalido
3777,5522,2025-02-13,13528.1,No Especificado,estado_invalido
3778,8641,2025-12-13,9202.38,No Especificado,estado_invalido
3779,15055,2025-10-12,,No Especificado,montoSiniestro_invalido;estado_invalido
3782,25672,2025-11-30,1493.78,No Especificado,estado_invalido
3784,13494,2025-01-01,8987.15,No Especificado,estado_invalido
3787,2682,2025-06-06,13275.06,No Especificado,estado_invalido
3790,21552,2025-04-08,,Cerrado,montoSiniestro_invalido
3793,25540,2026-02-15,5437.21,No Especificado,estado_invalido
3794,14189,2025-10-12,,Cerrado,montoSiniestro_invalido
3796,18333,2025-09-04,,No Especificado,montoSiniestro_invalido;estado_invalido
3800,8810,2025-04-19,944.53,No Especificado,estado_invalido
3802,25639,2025-05-02,,No Especificado,montoSiniestro_invalido;estado_invalido
3808,12949,2025-03-19,,Abierto,montoSiniestro_invalido
3810,4416,2025-01-03,,Cerrado,montoSiniestro_invalido
3811,7417,2025-04-15,14454.82,No Especificado,estado_invalido
3813,10354,2025-05-22,11870.82,No Especificado,estado_invalido
3814,2824,2025-11-26,,Cerrado,montoSiniestro_invalido
3816,6134,2025-04-14,,Rechazado,montoSiniestro_invalido
3817,22562,2025-04-07,,No Especificado,montoSiniestro_invalido;estado_invalido
3820,17847,2025-08-21,,Cerrado,montoSiniestro_invalido
3821,3088,2025-12-21,11389.62,No Especificado,estado_invalido
3823,14949,2025-07-10,9296.93,No Especificado,estado_invalido
3824,1372,2025-11-09,,No Especificado,montoSiniestro_invalido;estado_invalido
3826,24010,2025-10-19,11025.46,No Especificado,estado_invalido
3827,16856,2025-01-26,12070.87,No Especificado,estado_invalido
3828,5619,2025-09-01,4098.72,No Especificado,estado_invalido
3831,7022,2025-01-05,,Abierto,montoSiniestro_invalido
3833,8250,2025-12-15,,Abierto,montoSiniestro_invalido
3834,23121,2026-02-08,,No Especificado,montoSiniestro_invalido;estado_invalido
3842,14173,2025-12-13,317.55,No Especificado,estado_invalido
3845,22741,2025-06-02,,No Especificado,montoSiniestro_invalido;estado_invalido
3846,9358,2025-04-22,,No Especificado,montoSiniestro_invalido;estado_invalido
3847,25696,2025-08-05,11775.7,No Especificado,estado_invalido
3848,9077,2025-04-23,,Abierto,montoSiniestro_invalido
3851,704,2025-07-03,,Abierto,montoSiniestro_invalido
3853,25715,2025-11-02,434.42,No Especificado,estado_invalido
3854,10853,2025-12-01,,Cerrado,montoSiniestro_invalido
3855,1464,2026-02-23,11957.28,No Especificado,estado_invalido
3856,8596,2025-06-27,7364.07,No Especificado,estado_invalido
3857,22438,2025-05-26,5174.85,No Especificado,estado_invalido
3858,9869,2025-10-06,,Cerrado,montoSiniestro_invalido
3865,13863,2025-10-20,,Rechazado,montoSiniestro_invalido
3866,21369,2026-02-07,2720.08,No Especificado,estado_invalido
3869,15284,2025-03-04,8946.16,No Especificado,estado_invalido
3871,7219,2025-11-03,976.46,No Especificado,estado_invalido
3876,6786,2025-04-16,,No Especificado,montoSiniestro_invalido;estado_invalido
3880,10369,2026-01-02,10242.8,No Especificado,estado_invalido
3882,23969,2025-04-06,,Abierto,montoSiniestro_invalido
3883,16688,2025-01-01,11781.32,No Especificado,estado_invalido
3885,23807,2026-04-02,,Abierto,montoSiniestro_invalido
3886,16331,2025-05-25,2289.58,No Especificado,estado_invalido
3889,12528,2025-12-16,,Abierto,montoSiniestro_invalido
3890,13316,2025-10-27,2845.96,No Especificado,estado_invalido
3893,16341,2025-04-02,10181.57,No Especificado,estado_invalido
3896,5761,2025-12-13,4853.2,No Especificado,estado_invalido
3903,25702,2025-11-30,2313.15,No Especificado,estado_invalido
3904,2817,2025-08-22,7865.6,No Especificado,estado_invalido
3911,21924,2025-02-18,3307.94,No Especificado,estado_invalido
3913,5853,2025-10-01,,Abierto,montoSiniestro_invalido
3919,5401,2025-11-06,4207.29,No Especificado,estado_invalido
3925,11738,2025-12-12,,Rechazado,montoSiniestro_invalido
3926,17850,2025-01-14,-3859.65,No Especificado,estado_invalido
3931,18066,2025-10-02,,Abierto,montoSiniestro_invalido
3935,3910,2025-08-24,,Abierto,montoSiniestro_invalido
3938,18501,2025-10-24,,Abierto,montoSiniestro_invalido
3941,22298,2026-01-26,,Abierto,montoSiniestro_invalido
3944,15570,2025-10-26,10318.43,No Especificado,estado_invalido
3945,17558,2025-01-16,1592.38,No Especificado,estado_invalido
3946,3415,2025-05-19,,Rechazado,montoSiniestro_invalido
3947,5119,2025-07-13,13690.59,No Especificado,estado_invalido
3948,10677,2025-05-19,,Cerrado,montoSiniestro_invalido
3949,17401,2025-08-11,5932.92,No Especificado,estado_invalido
3950,22453,2025-10-26,14097.2,No Especificado,estado_invalido
3951,3010,2025-05-27,,Cerrado,montoSiniestro_invalido
3954,18091,2025-11-26,,No Especificado,montoSiniestro_invalido;estado_invalido
3955,25824,2025-12-05,,No Especificado,montoSiniestro_invalido;estado_invalido
3957,5951,2026-01-19,,Abierto,montoSiniestro_invalido
3960,14334,2025-09-24,11981.94,No Especificado,estado_invalido
3961,14833,2025-10-21,11031.1,No Especificado,estado_invalido
3967,13125,2025-03-29,10186.18,No Especificado,estado_invalido
3969,16952,2025-02-01,,Abierto,montoSiniestro_invalido
3970,13723,2026-01-22,12141.6,No Especificado,estado_invalido
3973,20228,2025-08-29,775.93,No Especificado,estado_invalido
3976,10969,2025-11-03,,Cerrado,montoSiniestro_invalido
3977,14177,2026-01-02,,Abierto,montoSiniestro_invalido
3978,886,2025-03-26,,No Especificado,montoSiniestro_invalido;estado_invalido
3980,18779,2025-06-19,13127.61,No Especificado,estado_invalido
3983,15860,2025-08-22,,Abierto,montoSiniestro_invalido
3986,24416,2025-12-11,,Rechazado,montoSiniestro_invalido
3989,18542,2025-11-27,,No Especificado,montoSiniestro_invalido;estado_invalido
3990,16239,2025-03-25,,Cerrado,montoSiniestro_invalido
3991,17235,2025-07-02,,Cerrado,montoSiniestro_invalido
3993,6283,2025-06-01,12236.04,No Especificado,estado_invalido
3995,17779,2025-03-05,10785.66,No Especificado,estado_invalido
3997,3671,2025-12-31,,Cerrado,montoSiniestro_invalido
4000,3351,2025-10-28,5881.74,No Especificado,estado_invalido
4001,17837,2025-01-18,9541.22,No Especificado,estado_invalido
4003,23759,2025-03-19,,Abierto,montoSiniestro_invalido
4006,248,2025-07-11,7891.22,No Especificado,estado_invalido
4012,3590,2025-06-27,,Cerrado,montoSiniestro_invalido
4013,7623,2025-12-01,2772.63,No Especificado,estado_invalido
4016,25602,2025-07-23,,Cerrado,montoSiniestro_invalido
4017,12731,2026-01-07,,Rechazado,montoSiniestro_invalido
4018,24945,2025-07-06,,Cerrado,montoSiniestro_invalido
4020,1030,2025-06-28,,No Especificado,montoSiniestro_invalido;estado_invalido
4024,12345,2025-06-21,5801.61,No Especificado,estado_invalido
4025,13140,2025-01-12,3065.48,No Especificado,estado_invalido
4027,9849,2026-02-07,,Cerrado,montoSiniestro_invalido
4030,30,2026-05-01,,Abierto,montoSiniestro_invalido
4031,24139,2025-01-23,10048.22,No Especificado,estado_invalido
4035,17977,2025-02-27,1926.12,No Especificado,estado_invalido
4037,20719,2025-11-05,,No Especificado,montoSiniestro_invalido;estado_invalido
4038,22016,2025-04-27,,Cerrado,montoSiniestro_invalido
4041,17399,2025-02-02,10160.85,No Especificado,estado_invalido
4043,3336,2025-09-23,8818.06,No Especificado,estado_invalido
4044,14717,2025-05-09,11415.68,No Especificado,estado_invalido
4046,20079,2025-08-22,8211.96,No Especificado,estado_invalido
4052,22450,2026-12-01,7007.45,No Especificado,estado_invalido
4055,11337,2026-01-19,,Cerrado,montoSiniestro_invalido
4057,10452,2025-05-03,6291.7,No Especificado,estado_invalido
4058,3699,2025-04-03,,Cerrado,montoSiniestro_invalido
4060,14699,2025-05-16,,Cerrado,montoSiniestro_invalido
4062,15191,2025-01-19,,No Especificado,montoSiniestro_invalido;estado_invalido
4064,3513,2025-04-17,3957.85,No Especificado,estado_invalido
4068,376,2025-11-02,2832.78,No Especificado,estado_invalido
4073,18331,2025-07-30,,Abierto,montoSiniestro_invalido
4074,16835,2025-01-27,3033.35,No Especificado,estado_invalido
4078,7214,2025-07-05,4542.89,No Especificado,estado_invalido
4080,20764,2025-08-29,9241.89,No Especificado,estado_invalido
4083,19992,2025-01-23,,Rechazado,montoSiniestro_invalido
4086,7633,2025-11-23,2487.26,No Especificado,estado_invalido
4091,10644,2025-03-05,,Cerrado,montoSiniestro_invalido
4094,9931,2025-05-15,,Abierto,montoSiniestro_invalido
4097,12844,2025-08-25,6690.82,No Especificado,estado_invalido
4102,3831,2026-02-06,,Cerrado,montoSiniestro_invalido
4104,9108,2025-03-29,4879.54,No Especificado,estado_invalido
4105,13968,2025-10-16,,Rechazado,montoSiniestro_invalido
4109,18859,2025-12-11,11754.54,No Especificado,estado_invalido
4110,18843,2025-05-30,10848.35,No Especificado,estado_invalido
4111,23276,2025-02-18,,Cerrado,montoSiniestro_invalido
4112,5449,2025-07-06,9514.74,No Especificado,estado_invalido
4114,7426,2025-10-15,,Abierto,montoSiniestro_invalido
4115,5001,2025-03-20,,Cerrado,montoSiniestro_invalido
4116,8163,2025-07-28,,Abierto,montoSiniestro_invalido
4119,7033,2026-02-03,2026.75,No Especificado,estado_invalido
4124,2005,2025-08-15,14313.14,No Especificado,estado_invalido
4125,7291,2025-01-04,4265.4,No Especificado,estado_invalido
4129,24041,2025-04-25,14226.25,No Especificado,estado_invalido
