id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
19019,2025-08-02,27,13,7,1,270.29,51.26,37102.6
19020,2025-01-24,1206,36,1,5,786.72,178.55,76031.19
19022,2025-03-02,2651,27,7,12,729.48,180.13,34648.34
19028,2026-01-17,1204,56,12,2,1397.23,145.32,263200.54
19031,2025-07-14,1410,71,5,5,1517.86,377.85,131782.66
19033,2025-04-28,2500,76,11,2,274.07,46.89,27444.78
19036,2025-05-01,2922,63,10,11,156.52,29.68,11222.74
19037,2025-06-16,1340,73,8,8,1284.2,228.43,68519.62
19041,2025-06-17,1718,13,15,4,1091.95,107.65,151924.81
19049,2025-06-12,1683,37,9,12,1212.24,160.46,106922.66
19055,2025-04-28,2549,64,3,2,1061.31,56.89,72285.87
19058,2025-06-11,1866,53,1,8,1807.81,290.5,302423.31
19062,2025-10-23,2754,12,6,5,1724.71,345.97,200937.16
19066,2025-03-16,174,19,8,5,1372.15,192.92,98382.94
19067,2025-05-21,699,69,13,1,1903.37,183.92,234535.75
19068,2025-10-17,995,58,7,5,1360.89,108.44,60376.73
19072,2025-03-05,430,44,9,9,724.25,130.41,50099.29
19073,2025-12-09,422,3,4,10,1082.76,270.18,31069.08
19074,2025-08-13,2291,79,12,3,837.58,122.37,108026.37
19076,2025-05-31,630,10,2,10,1485.22,320.64,283329.88
19079,2025-08-14,2340,41,14,5,676.67,163.64,76198.88
19081,2025-11-21,1590,112,1,1,463.14,111.35,60678.28
19088,2025-09-25,443,31,10,12,1236.01,199.12,147527.62
19090,2025-12-15,1329,49,9,12,712.39,43.4,26912.96
19097,2025-01-03,445,47,9,6,1894.8,177.12,252444.0
19098,2025-03-21,1657,8,13,3,1086.55,102.15,38265.31
19099,2025-12-27,606,73,7,7,1066.19,199.31,89076.48
19100,2026-02-03,459,27,12,7,1569.26,324.67,180350.95
19103,2025-11-15,2948,80,15,6,1055.94,140.16,44586.29
19105,2025-06-08,2994,57,5,6,924.28,110.87,28724.63
19106,2025-02-11,2615,53,14,9,1061.46,154.12,182549.13
19108,2025-12-15,21,45,13,12,1844.63,454.4,291267.75
19109,2025-04-08,2254,37,5,4,177.45,39.82,15561.8
19114,2025-02-01,1575,75,9,1,1219.9,61.93,217420.62
19115,2026-01-09,2683,40,4,6,1815.34,380.64,159868.02
19116,2025-08-26,1381,55,7,4,54.56,10.43,7395.78
19125,2025-04-15,862,76,13,5,1652.62,350.6,92728.81
19129,2025-09-09,473,39,5,5,1400.38,341.34,150055.55
19131,2025-01-16,2419,7,10,12,1962.15,199.84,167506.08
19136,2025-12-05,2256,40,7,11,706.75,174.81,68391.51
19147,2025-02-24,1824,27,3,6,1965.02,424.43,214697.09
19148,2025-09-19,1450,71,3,1,137.48,33.75,18623.96
19149,2025-10-16,298,36,13,2,74.34,11.53,12961.65
19151,2025-05-16,66,31,8,2,425.34,75.77,23491.16
19152,2025-11-02,1878,70,14,9,942.48,184.58,137175.26
19153,2025-06-22,2193,73,14,12,56.49,10.85,3579.02
19159,2025-05-11,2850,6,7,8,393.85,28.67,23167.29
19161,2025-06-19,1358,20,12,5,1602.31,170.83,237100.63
19162,2025-11-04,1445,6,9,11,822.1,159.71,138712.11
19166,2025-06-03,1099,79,14,9,985.7,118.24,30621.41
19170,2025-12-22,851,55,8,11,1765.43,421.35,236668.26
19171,2025-11-15,712,31,12,2,1642.29,407.67,268476.48
19175,2026-02-19,624,30,7,1,505.34,81.15,34525.04
19177,2025-10-26,456,8,11,2,621.44,48.51,30698.49
19181,2025-02-16,1516,27,6,5,364.6,59.82,54417.05
19187,2025-09-09,854,57,8,1,1651.68,379.68,129287.2
19191,2025-08-11,512,21,10,9,1710.68,195.54,96517.68
19192,2025-01-27,476,51,10,11,1778.01,297.45,199240.19
19193,2026-02-20,90,80,15,11,1700.67,308.81,328101.8
19194,2025-08-25,139,11,7,12,185.25,41.01,14315.5
19197,2025-04-07,2827,21,10,8,301.94,67.98,18248.75
19198,2025-07-23,2832,32,6,7,1872.17,194.95,55482.28
19205,2025-07-05,1642,39,4,3,809.47,172.04,60257.78
19206,2025-10-01,1552,24,2,9,460.71,79.83,26414.44
19209,2026-01-20,628,43,15,9,557.92,989.1,98709.85
19210,2025-10-02,537,18,2,3,51.44,4.42,1691.78
19216,2025-09-08,1608,54,4,10,1724.08,398.51,232579.28
19222,2025-07-25,2400,5,3,5,663.65,49.87,65012.63
19224,2025-03-06,490,33,2,8,0.0,14.13,17916.9
19230,2025-04-28,2985,13,4,3,1357.77,306.3,182086.01
19231,2025-09-21,30,54,11,9,753.19,44.65,142867.28
19232,2025-11-14,2092,62,2,5,1249.75,138.3,41539.01
19234,2025-01-01,2968,1,4,7,1591.79,274.68,158179.18
19235,2025-03-30,2264,52,9,12,1518.17,337.56,172157.18
19241,2025-12-18,1910,68,5,6,1191.23,230.57,93210.05
19242,2025-09-14,2068,38,11,6,73.81,18.42,7074.61
19243,2026-02-19,11,76,11,10,447.15,106.11,41435.58
19244,2025-06-15,1338,47,15,8,1739.43,233.35,100936.1
19245,2025-12-20,1723,43,8,10,1953.48,451.11,159482.18
19252,2025-10-23,150,30,4,5,76.2,10.92,13450.11
19255,2025-06-22,342,43,2,12,1299.99,156.72,228449.83
19256,2025-10-14,2577,19,9,3,1745.76,291.27,292723.47
19257,2025-08-25,224,5,14,9,536.86,122.32,43048.16
19259,2025-05-23,978,55,13,9,1765.92,336.62,47915.57
19260,2025-06-21,2009,34,4,3,1914.02,244.59,169774.22
19264,2025-11-05,399,48,10,12,1581.63,386.4,33116.59
19267,2025-03-29,94,28,1,5,0.0,361.74,44078.34
19269,2025-03-10,102,74,15,6,1533.17,300.33,286566.25
19271,2025-12-15,1291,20,8,10,1610.67,113.84,191999.23
19274,2025-09-22,2295,9,9,9,1961.57,243.16,270520.03
19278,2025-07-16,1947,20,12,1,651.02,64.02,126878.89
19284,2025-01-30,998,41,7,2,1798.77,339.89,263905.45
19285,2025-10-04,1035,18,13,6,1101.22,222.18,60186.33
19287,2025-07-27,2126,3,1,9,187.63,32.07,16105.45
19289,2025-06-11,1004,36,2,3,738.71,86.47,105065.6
19292,2025-01-26,182,114,3,4,365.52,27.38,22378.68
19294,2025-10-09,1629,47,10,10,215.59,39.22,29581.57
19296,2025-03-13,852,64,15,2,71.35,10.92,8447.52
19297,2025-09-15,2789,61,4,1,358.24,64.92,44970.38
19303,2025-08-18,703,65,11,10,302.94,60.53,25938.02
19308,2025-04-11,826,1,3,8,1234.21,232.11,52151.38
19309,2025-12-11,2263,66,5,10,810.09,150.2,116686.08
19310,2025-06-04,2512,65,3,4,1771.73,133.91,284376.52
19312,2025-01-17,863,51,10,12,150.71,31.67,22983.91
19315,2025-04-20,693,54,10,10,473.01,69.79,75206.27
19319,2025-11-23,1932,53,2,1,157.05,8.91,29887.35
19322,2025-11-15,1965,42,1,5,1015.93,126.13,37387.88
19328,2025-06-16,610,67,5,11,1510.2,256.43,207733.51
19330,2025-01-25,2826,16,12,9,354.91,64.07,12669.77
19331,2025-10-16,681,46,10,7,1606.8,120.9,236293.47
19332,2025-10-25,1507,18,10,5,1748.22,140.8,201150.96
19336,2026-01-08,1404,45,13,5,570.45,73.29,72597.26
19340,2025-12-16,504,38,12,1,183.87,39.83,10198.94
19344,2025-01-06,1315,19,4,9,838.46,171.41,94824.86
19346,2025-02-19,1295,32,12,3,342.43,64.01,25975.67
19352,2025-03-22,192,66,5,11,102.47,6.73,18155.17
19353,2025-06-15,1002,27,12,9,476.78,108.35,56757.4
19354,2025-03-15,2527,3,8,3,561.12,31.01,21564.16
19366,2026-01-20,1404,46,4,3,1084.2,158.45,60766.35
19370,2026-02-06,2961,30,11,10,1709.15,338.08,266674.37
19374,2025-12-18,593,62,8,3,0.0,131.74,110857.01
19377,2025-12-14,2851,25,6,3,1029.2,182.11,84027.49
19382,2025-08-08,2656,40,10,8,1980.33,159.33,169445.51
19384,2025-01-10,2015,46,6,10,826.27,140.73,27402.46
19387,2025-05-11,1574,14,3,10,585.04,77.14,14934.6
19388,2025-11-20,2363,19,9,12,706.53,125.55,34460.29
19390,2026-01-25,3548,43,8,11,448.87,74.49,13030.0
19391,2025-11-14,1037,68,2,12,384.9,85.83,33305.96
19394,2025-04-09,1456,67,9,9,1915.29,329.93,138711.56
19395,2025-04-24,911,3,9,8,347.12,72.99,28976.28
19400,2025-12-31,2215,37,14,8,970.97,118.86,110598.99
19401,2026-02-20,830,33,11,11,183.93,11.88,35037.8
19402,2025-03-15,2466,3,10,2,1295.45,167.87,72228.92
19403,2026-02-04,222,12,5,7,714.47,42.48,23037.66
19404,2025-05-20,2107,30,2,10,780.26,76.75,106192.4
19405,2025-12-25,761,51,1,8,1781.47,422.38,195203.22
19407,2025-07-02,1919,45,1,10,440.25,67.88,83812.04
19417,2025-02-11,2056,40,3,12,533.41,32.85,50851.08
19420,2025-04-07,1289,42,1,4,60.64,5.81,2939.7
19422,2025-05-09,970,48,8,8,346.05,41.34,63206.14
19423,2025-03-31,481,36,8,1,1297.18,78.01,203274.64
19433,2025-07-29,1801,78,8,4,1574.47,295.3,233482.4
19434,2025-10-12,249,3,4,5,0.0,291.26,85897.28
19435,2025-04-15,318,67,2,4,113.88,14.3,21653.79
19436,2025-03-24,1861,44,9,11,1758.43,2596.63,177468.11
19439,2025-01-11,232,66,10,8,138.89,33.45,27239.27
19440,2025-12-29,1836,18,3,7,869.33,196.9,40038.29
19441,2025-08-18,2269,31,1,9,245.98,61.17,26112.77
19443,2025-04-18,943,75,8,1,1599.36,99.6,318174.82
19447,2026-01-13,1225,12,13,6,-1090.5,243.67,140771.35
19449,2025-01-28,818,39,7,7,1830.5,372.7,54964.94
19451,2025-06-11,85,59,5,11,945.63,234.68,181190.87
19456,2025-11-12,2047,31,6,2,269.06,16.85,13322.42
19457,2025-04-18,2679,25,6,9,483.58,24.83,82941.36
19458,2025-08-03,2062,7,14,8,1442.33,121.28,249339.58
19469,2025-10-08,1851,55,10,12,1492.54,370.11,102070.75
19485,2025-04-29,2099,11,14,8,1987.03,416.62,218789.55
19492,2025-11-09,2689,74,6,4,1203.01,70.74,80477.31
19494,2025-02-27,1610,70,10,10,871.5,57.74,131789.2
19501,2025-07-15,679,52,6,10,426.53,91.31,10820.93
19503,2025-02-10,2075,40,9,5,617.36,117.25,15856.96
19505,2025-01-11,384,76,6,3,306.0,66.08,30218.42
19510,2026-02-06,2587,64,2,8,761.89,59.2,40581.48
19511,2025-01-01,2278,13,1,7,1563.28,341.34,44128.84
19515,2025-06-09,126,36,9,11,0.0,176.67,145522.37
19517,2026-01-05,2274,56,6,5,113.57,12.31,15534.37
19518,2025-04-26,2276,16,6,11,956.66,55.91,38812.14
19519,2025-03-11,2891,18,6,1,1356.12,316.12,198302.6
19520,2026-02-04,1988,36,2,12,598.67,82.47,68877.74
19527,2025-04-17,2204,35,8,12,558.61,99.8,27853.21
19528,2025-03-07,771,64,1,2,212.51,18.44,41699.1
19530,2025-05-20,151,69,14,1,77.15,5.16,4710.33
19535,2025-05-02,1498,40,5,6,1859.08,162.97,190283.69
19537,2025-06-26,465,67,3,8,1500.09,119.22,205102.2
19545,2025-06-07,1291,57,13,5,1441.33,177.64,262913.0
19547,2026-02-03,2304,35,9,6,1523.23,169.37,147544.85
19548,2025-01-22,480,71,8,4,457.59,96.37,13531.49
19549,2025-01-12,1117,15,13,7,135.23,26.97,26413.35
19559,2026-05-02,1010,34,15,4,800.61,160.12,49649.94
19565,2025-05-05,3702,29,5,11,1711.04,125.77,186674.35
19579,2025-02-11,2691,17,11,6,787.71,133.33,154005.99
19591,2025-11-30,767,42,1,2,898.27,206.43,64674.82
19593,2025-06-13,2430,68,5,3,821.67,90.69,22682.22
19595,2025-09-26,1097,64,7,10,578.64,99.97,43746.9
19599,2025-02-14,65,10,7,7,589.51,117.6,104802.46
19600,2025-10-29,2929,5,12,12,1819.16,2887.16,41494.8
19605,2026-01-30,655,44,12,3,85.4,16.74,10624.0
19607,2025-02-12,720,20,7,1,167.37,35.82,14862.27
19609,2025-08-04,172,9,3,3,1957.28,355.46,43828.07
19610,2025-11-28,31,61,12,7,983.49,243.97,46944.23
19611,2026-01-15,820,44,5,1,769.76,125.66,86595.62
19616,2025-10-25,2332,18,9,12,290.4,31.33,36786.99
19623,2025-12-03,2130,39,13,9,1218.76,88.84,65140.99
19627,2025-05-18,1204,58,14,5,886.71,72.66,36074.06
19634,2025-07-28,2405,47,6,3,125.89,20.73,3429.31
19637,2025-05-08,2037,16,15,8,918.98,184.7,179329.53
19640,2026-01-29,1259,39,3,6,1608.85,300.02,256644.73
19643,2026-02-16,158,78,9,1,1548.13,159.35,153618.0
19646,2025-10-26,2428,47,13,9,865.35,137.3,27152.66
19647,2025-10-09,12,80,6,5,648.13,157.54,108091.88
19649,2025-10-23,1642,70,2,4,1984.16,189.96,390232.42
19650,2026-12-02,1487,74,7,10,1495.13,217.75,120988.35
19653,2025-08-24,1877,17,10,9,904.7,53.04,87822.91
19654,2025-10-10,1437,50,8,1,1586.07,300.73,180512.53
19655,2025-04-17,2139,120,10,9,1131.06,272.52,137513.07
19656,2025-10-31,1601,46,15,7,1162.96,248.03,94801.58
19658,2025-09-24,2667,39,5,1,0.0,37.54,107565.58
19664,2025-01-29,2698,36,8,1,247.53,48.97,17347.75
19665,2025-07-26,995,55,11,5,816.58,138.92,79923.24
19670,2026-01-04,2008,49,3,12,444.1,98.19,11668.55
19672,2025-06-30,1271,75,5,5,1601.15,164.75,238227.84
19673,2025-09-09,704,53,12,12,50.3,4.31,1360.63
19674,2025-04-10,1152,12,14,9,1129.26,178.89,121555.41
19675,2025-03-02,1448,25,10,6,865.19,44.33,114530.36
19677,2025-01-22,2191,74,9,10,447.12,102.24,20626.99
19681,2025-04-22,319,55,1,10,188.17,46.27,15815.82
19682,2025-10-10,1977,6,7,10,1062.26,158.45,149817.71
19684,2025-12-28,432,37,2,7,808.33,194.17,108045.77
19691,2026-01-23,1909,70,2,2,851.95,182.78,94432.67
19702,2025-10-23,659,59,11,11,936.37,142.25,177160.58
19711,2025-09-28,636,33,1,6,892.56,136.64,27911.19
19718,2025-03-21,1621,62,9,9,1491.75,100.93,247445.69
19728,2026-02-04,2113,47,5,3,999.59,220.82,138807.48
19730,2025-11-28,2002,16,11,10,303.93,27.36,15516.92
19731,2025-05-24,1589,101,8,9,1131.43,272.85,93469.64
19734,2025-10-31,2381,30,6,3,1127.57,77.61,104353.05
19736,2025-09-12,1055,38,1,4,543.25,66.59,45738.7
19743,2025-04-21,1822,76,8,2,923.52,88.68,144528.62
19745,2025-04-22,1921,62,13,4,1110.52,195.14,35794.8
19746,2025-07-23,1782,79,15,7,267.18,55.99,24284.94
19757,2025-09-02,719,63,11,6,848.09,1146.17,85911.97
19760,2025-03-23,1089,50,13,9,220.46,35.85,12442.25
19762,2025-05-03,734,61,1,6,1378.36,339.06,83486.44
19763,2025-08-27,2080,47,11,9,860.38,171.81,36337.95
19765,2025-12-25,2863,63,9,3,820.09,42.3,157973.37
19767,2025-09-08,2282,33,10,10,685.61,131.69,61078.28
19768,2025-07-17,462,32,11,11,702.3,100.58,60303.4
19771,2026-01-07,626,7,15,12,1544.61,377.38,172010.21
19776,2025-10-14,2061,42,13,2,1673.09,397.94,267863.06
19779,2025-07-31,1193,6,14,7,1880.32,199.24,187173.49
19783,2025-02-16,2601,15,15,5,1264.38,120.2,104112.42
19785,2025-08-31,1928,17,6,4,133.49,32.96,12982.16
19787,2025-03-28,1527,73,4,8,141.46,28.59,22237.46
19788,2025-03-15,1343,7,4,2,1993.58,495.62,72448.83
19793,2026-01-25,1887,34,5,3,181.41,16.09,14708.03
19803,2025-06-08,2824,26,5,5,131.14,207.23,22975.77
19805,2025-02-21,2688,41,12,9,0.0,138.48,61672.38
19811,2025-12-24,2612,65,3,5,193.33,23.09,5791.06
19813,2025-01-20,2123,14,5,12,1389.62,143.39,137602.13
19816,2025-12-28,527,14,5,5,1559.98,268.11,237380.03
19819,2025-07-16,1100,37,1,4,1338.15,168.29,211868.78
19822,2025-12-03,2545,21,14,3,691.48,43.06,133998.36
19823,2025-02-25,178,45,11,11,1381.6,184.13,259728.68
19831,2025-07-23,1850,35,9,11,1731.31,245.21,45591.17
19837,2025-05-18,390,41,13,5,441.12,104.62,30371.52
19838,2025-04-17,1931,9,10,10,1590.21,237.84,169849.08
19839,2025-01-20,488,14,5,7,960.88,85.53,57279.56
19848,2025-02-09,1419,45,9,2,1448.13,112.24,231307.41
19851,2025-03-21,7,17,7,5,138.87,13.56,3850.43
19859,2025-03-17,884,2,6,4,1280.94,122.13,201839.82
19860,2025-04-26,1387,36,9,6,1739.09,149.06,173909.68
19866,2025-06-26,724,43,4,4,416.86,38.43,55881.61
19871,2025-09-29,1101,19,8,11,562.4,61.3,68627.76
19877,2026-01-29,1770,16,8,11,579.89,71.91,12793.84
19878,2025-03-27,3667,41,2,2,1170.6,93.66,213835.38
19881,2025-02-06,528,67,1,1,1275.16,119.93,52879.35
19887,2025-11-26,2717,54,10,7,66.65,4.31,2722.38
19890,2025-12-05,1176,76,8,2,958.48,107.44,187571.52
19902,2025-11-27,84,7,6,6,643.39,144.75,69318.88
19909,2025-08-22,1299,61,7,9,1460.0,117.18,85947.84
19912,2026-01-21,1729,8,1,8,1385.75,102.55,125183.88
19919,2025-01-20,1019,1,2,1,0.0,28.47,37166.79
19922,2026-02-04,1423,5,12,2,225.72,19.94,35112.96
19924,2025-04-16,1006,43,2,4,333.33,26.59,23770.25
19930,2026-01-26,465,50,14,4,936.36,169.76,112002.01
19932,2025-06-08,1176,75,10,11,1756.97,180.71,118733.73
19933,2025-04-03,467,36,13,6,670.35,106.87,113137.53
19938,2025-05-03,12,64,15,9,107.38,10.52,19743.99
19946,2025-02-27,705,67,15,10,-733.28,128.41,53141.97
19947,2025-06-07,34,18,8,7,1504.85,199.35,181928.45
19948,2026-02-20,2693,70,14,11,721.15,62.32,49854.33
19951,2025-05-27,1824,43,4,1,569.74,103.3,14133.2
19956,2025-03-26,1937,19,13,1,394.71,35.49,37203.43
19957,2026-01-22,3516,68,11,1,1740.0,301.88,139974.87
19974,2025-11-15,1740,62,2,11,1923.45,235.99,114532.67
19979,2025-09-30,1156,6,14,9,837.02,174.47,36136.72
19981,2025-05-13,709,75,10,11,1670.2,2436.77,189027.69
19982,2025-09-21,131,59,9,11,445.17,97.32,13061.29
19990,2025-06-24,581,27,4,6,231.64,43.85,14070.65
19991,2025-08-17,2496,76,8,2,1158.42,154.8,92801.93
19996,2025-10-20,1799,35,13,12,1540.51,77.1,78686.06
20001,2025-05-14,2271,51,1,8,1008.48,148.21,32807.89
20003,2025-10-30,1165,28,12,11,1926.88,237.0,302502.74
20004,2025-03-05,490,38,1,5,473.27,86.98,38932.95
20006,2025-01-19,1434,41,14,2,1911.7,174.23,92861.99
20009,2025-10-12,1476,72,10,11,356.87,23.1,66143.56
20012,2025-08-20,2450,54,15,1,1123.88,140.44,210078.67
20019,2025-09-23,1745,61,8,12,1570.95,295.28,124468.16
20024,2025-08-16,1109,41,8,12,1119.18,114.12,116962.58
20026,2025-10-03,2095,47,4,12,773.28,57.49,137955.09
20027,2025-09-12,1547,5,2,6,330.3,38.26,56487.32
20029,2026-01-17,662,73,15,12,388.73,83.67,36851.35
20032,2025-04-19,2573,36,5,6,1070.54,224.27,25378.9
20033,2025-05-23,441,73,13,1,564.47,81.44,85824.32
20034,2025-09-03,2506,10,11,3,414.24,77.74,10379.74
20036,2025-12-28,1847,7,13,12,1685.89,395.32,85385.56
20037,2026-02-20,1242,48,3,7,1011.4,108.52,97226.32
20039,2025-11-01,150,1,7,4,1434.59,179.49,75817.8
20043,2025-05-20,573,77,2,4,989.82,99.23,30263.94
20046,2025-11-17,1088,53,10,8,1730.12,96.46,336981.27
20047,2025-01-01,256,72,2,11,891.22,81.24,172975.08
20051,2025-06-17,2147,16,7,9,599.82,86.23,87884.86
20053,2025-01-28,1211,59,6,11,443.61,93.67,39956.46
20055,2025-09-07,194,58,4,3,1842.1,109.41,192243.13
20061,2025-05-27,2390,43,2,7,114.5,15.61,8223.7
20063,2025-11-22,2420,19,12,4,987.18,111.29,171429.8
20076,2025-10-23,2631,29,6,4,1300.38,159.5,185192.86
20080,2025-01-29,1027,36,4,6,511.72,90.39,47121.79
20092,2025-04-20,613,70,7,2,81.92,7.44,16060.43
20105,2025-08-17,1889,42,6,3,528.17,33.14,66338.29
20108,2025-04-20,123,14,7,6,128.69,23.17,24144.35
20112,2025-02-27,2202,17,8,3,1021.82,134.65,151821.38
20115,2025-10-15,2164,25,4,2,925.24,95.86,32793.88
20120,2025-02-04,1241,5,3,10,1707.19,369.54,291498.8
20125,2025-03-03,1189,18,10,10,1119.37,138.28,124197.25
20133,2025-01-23,413,46,3,10,1682.18,341.79,188849.31
20135,2025-08-30,553,78,2,4,1725.24,357.81,102133.77
20137,2025-08-18,2944,8,15,8,168.3,37.27,31218.41
20143,2025-03-27,1236,70,8,9,1727.66,3108.03,234057.04
20144,2025-09-01,2596,47,14,2,391.02,94.49,67101.79
20151,2025-07-27,1551,68,2,3,83.68,15.18,11875.2
20155,2026-01-01,1390,63,6,6,85.16,13.02,6080.41
20163,2025-07-01,1013,60,7,2,694.2,70.94,60517.55
20164,2026-01-12,1262,68,6,3,1442.66,350.88,241877.61
20167,2026-02-15,133,48,7,11,1012.15,106.39,133630.73
20170,2025-05-18,1908,69,9,5,1109.14,245.15,37448.95
20171,2025-05-11,2167,66,14,10,1800.16,152.17,178548.05
20174,2025-08-12,1412,19,15,9,555.87,74.99,55393.47
20176,2025-09-13,2224,55,9,4,338.27,66.69,27794.85
20180,2025-05-08,2712,32,8,5,131.89,18.63,13260.45
20182,2025-12-22,1863,23,10,10,1456.74,326.0,285808.33
20185,2025-11-05,3637,27,9,10,232.65,38.41,8792.49
20186,2025-09-07,2647,78,15,6,1309.88,179.56,167108.26
20191,2025-03-02,1093,43,3,9,355.03,40.32,21752.75
20192,2025-07-24,1784,41,15,7,712.65,96.47,73003.61
20200,2025-10-14,2413,5,4,3,743.62,138.57,82018.24
20201,2025-12-18,1120,54,5,2,1763.76,288.57,228904.35
20203,2025-06-21,998,72,5,8,502.64,103.36,78319.55
20206,2025-03-09,855,66,5,2,778.6,39.87,46719.45
20208,2025-09-05,2781,17,5,2,1786.98,216.09,271631.51
20211,2025-08-22,2803,37,2,10,1993.05,190.64,316893.63
20217,2025-01-29,1137,26,15,1,754.94,97.26,74331.79
20219,2025-07-07,1975,46,4,1,1169.86,160.79,30822.98
20222,2025-09-18,2318,64,3,6,1469.13,88.37,126905.52
20226,2025-01-14,429,69,3,4,-1873.32,380.88,143307.66
20227,2025-11-05,2464,27,15,2,1753.02,179.66,144366.07
20229,2025-10-19,882,27,12,3,1898.95,254.58,47589.99
20237,2025-11-05,1076,11,4,6,840.04,112.57,140409.46
20239,2026-01-13,327,38,9,8,782.32,40.11,28308.58
20240,2025-09-27,1474,24,3,4,1715.68,194.27,206678.55
20244,2025-12-06,1756,26,15,1,834.73,123.54,119424.43
20252,2025-12-04,940,49,10,5,815.21,172.78,112064.38
20258,2025-09-03,1186,17,8,9,489.95,119.64,71472.83
20268,2025-04-17,1592,73,5,12,1875.64,165.16,168233.16
20272,2025-07-11,2232,39,8,4,1152.27,138.86,182884.02
20275,2025-01-16,1940,39,12,10,1525.54,352.04,137328.04
20277,2025-04-04,479,40,10,11,450.93,101.91,41680.21
20280,2025-01-10,1661,5,11,6,1662.46,339.28,300737.05
20282,2025-12-18,2150,3,15,7,1254.01,148.29,88217.47
20283,2025-02-08,2548,73,11,1,672.2,80.09,128128.0
20290,2025-08-13,424,9,1,1,1421.31,148.2,124331.36
20296,2025-09-28,639,38,11,6,482.31,28.02,32663.47
20297,2025-04-03,109,64,2,6,133.92,25.0,12374.27
20299,2025-08-13,1058,32,12,6,1494.4,362.73,176714.9
20302,2025-07-25,1674,29,11,8,1588.33,315.19,298166.18
20314,2025-04-14,1525,26,1,11,620.07,112.35,103145.58
20316,2025-06-12,2666,7,11,8,617.66,79.68,120218.78
20326,2025-02-15,2422,73,12,11,720.75,161.52,19626.25
20327,2025-12-12,1557,30,6,6,1144.14,113.09,205021.95
20329,2025-07-14,2586,24,10,7,623.18,90.29,92893.22
20337,2025-01-09,2201,68,3,1,1647.64,252.95,41854.94
20339,2025-06-10,327,14,15,5,1801.82,285.56,82639.25
20340,2025-05-14,2663,8,12,12,872.55,60.88,61161.64
20344,2025-06-18,2261,20,13,4,757.43,91.31,112297.14
20351,2025-03-21,2645,74,14,2,1229.02,243.63,140325.61
20358,2025-06-26,939,1,5,5,1778.48,432.32,343997.98
20361,2025-12-07,2888,39,11,2,928.38,196.82,119027.61
20362,2025-08-02,599,25,3,9,826.04,46.6,109517.69
20366,2025-10-17,571,4,10,12,555.16,60.36,95604.4
20370,2025-12-01,436,27,15,5,1557.37,307.87,229688.39
20372,2025-09-11,2142,22,15,3,905.21,211.84,157978.83
20373,2026-01-31,734,39,7,4,1580.67,257.42,53772.23
20374,2025-10-19,6,54,11,3,262.67,31.19,42082.8
20375,2025-05-24,891,23,15,2,917.0,153.19,90582.09
20378,2025-10-23,184,16,13,4,235.42,50.91,29968.89
20379,2026-02-19,2002,53,7,8,-1309.85,176.85,232375.3
20380,2025-05-10,2083,79,8,8,728.87,90.8,42411.31
20381,2025-10-31,433,58,9,9,1137.77,266.96,74242.45
20383,2025-02-28,532,74,3,8,1117.49,56.0,130975.57
20388,2025-08-22,1182,74,3,8,65.65,10.08,1657.7
20389,2025-10-07,1098,16,1,2,374.77,30.65,48633.71
20391,2025-06-05,469,62,10,5,927.54,121.11,41056.81
20398,2026-02-04,1976,20,15,12,607.78,149.54,54364.19
20400,2025-06-26,2253,3,3,10,1531.03,283.75,152856.69
20401,2025-01-17,278,59,11,4,973.46,204.33,67753.33
20403,2025-11-17,1330,16,11,2,105.19,23.49,7300.86
20407,2025-06-10,2708,55,13,7,388.63,44.74,31465.81
20414,2025-06-07,2007,32,11,11,152.84,30.65,22211.27
20420,2025-09-11,1108,65,3,11,481.97,48.4,89984.12
20421,2025-03-23,1303,10,4,10,751.89,43.55,97507.05
20424,2026-01-25,2281,34,13,7,1859.29,297.25,252785.45
20426,2025-12-26,2453,70,12,11,1366.82,302.83,76608.34
20439,2025-12-30,2351,78,10,4,202.83,315.24,22131.93
20440,2026-01-10,2321,7,6,4,762.44,82.46,41114.75
20444,2025-10-06,604,33,15,2,1465.5,257.74,111822.42
20448,2025-07-12,173,52,12,4,1410.38,88.26,112100.41
20449,2025-07-02,1800,72,6,9,878.63,147.06,173179.07
20450,2026-02-18,1536,77,2,4,686.34,169.92,31198.11
20451,2025-12-13,749,35,14,2,1066.91,114.52,172547.67
20457,2025-08-19,550,27,10,9,1506.89,84.94,55855.45
20459,2025-11-17,1132,73,13,12,596.02,58.9,115149.0
20461,2025-05-09,399,14,5,8,1908.14,399.79,351208.88
20468,2025-06-30,959,14,8,7,1176.89,137.86,144811.55
20469,2025-06-08,666,67,1,9,1550.57,157.87,191021.24
20475,2025-06-16,1169,79,11,7,435.44,57.18,84443.54
20476,2025-10-20,1639,14,2,8,1073.96,156.91,61490.36
20478,2025-11-19,1147,19,11,7,1928.87,366.83,69974.45
20485,2025-06-23,1303,26,13,8,51.99,4.29,3743.2
20501,2025-07-02,992,53,5,5,627.1,100.98,48006.09
20508,2026-01-29,1311,50,7,2,1107.55,76.87,42210.44
20509,2025-10-03,419,78,13,12,369.05,67.3,10919.14
20512,2025-11-03,360,65,12,3,1945.14,168.12,113595.19
20513,2025-03-03,2802,55,7,6,231.3,39.85,29363.27
20514,2025-12-03,92,60,9,1,1723.24,111.83,168433.64
