id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado
3140,10995,2025-06-30,145.28,Rechazado
3141,4298,2026-01-30,14528.17,Abierto
3143,5523,2025-03-17,10510.6,Cerrado
3144,19326,2025-12-03,14158.42,Cerrado
3145,7582,2025-03-23,11844.49,Rechazado
3146,8251,2025-05-21,436.98,Abierto
3147,19269,2025-08-27,5678.93,Cerrado
3149,13249,2025-02-18,12350.46,Abierto
3151,25746,2025-12-10,3865.34,Abierto
3152,23687,2025-06-12,12693.82,Abierto
3153,13621,2025-10-23,13854.22,Abierto
3154,4309,2025-07-29,11031.29,Abierto
3155,21923,2025-08-10,7601.98,Abierto
3156,15142,2025-09-02,10752.64,Cerrado
3157,8000,2025-04-03,10003.91,Cerrado
3159,12190,2025-10-18,1094.08,Cerrado
3160,22322,2025-11-06,14595.07,Abierto
3163,5629,2025-09-15,1468.76,Abierto
3164,18377,2025-06-05,12243.27,Cerrado
3167,12616,2025-09-28,11801.8,Abierto
3168,14853,2026-01-20,122.09,Rechazado
3170,13957,2025-06-13,11098.48,Abierto
3171,7272,2025-09-26,6367.3,Rechazado
3172,19239,2025-07-12,10098.65,Cerrado
3173,24055,2026-02-01,3851.63,Abierto
3174,23555,2026-02-22,653.59,Cerrado
3179,9103,2026-02-20,10437.08,Cerrado
3181,6419,2025-01-02,8621.11,Cerrado
3183,11540,2026-01-15,12888.01,Cerrado
3185,11056,2026-01-04,1750.69,Abierto
3186,24610,2026-02-22,6640.59,Cerrado
3187,20816,2025-10-13,8988.77,Cerrado
3189,6091,2025-05-13,7545.57,Cerrado
3190,4162,2025-01-12,5232.65,Abierto
3196,24631,2026-02-13,14526.12,Cerrado
3197,16059,2025-10-21,4396.09,Cerrado
3198,10584,2025-01-21,9734.38,Abierto
3199,6338,2025-05-03,13986.96,Rechazado
3200,23394,2025-01-06,6667.78,Rechazado
3201,17906,2025-09-30,7793.46,Cerrado
3202,9608,2025-05-03,12863.87,Abierto
3203,25644,2025-07-19,4314.68,Rechazado
3205,3225,2025-11-10,6795.22,Cerrado
3207,2041,2025-10-01,9952.93,Abierto
3208,10830,2025-03-10,7548.64,Cerrado
3214,10724,2025-10-12,12248.33,Cerrado
3217,11735,2025-02-28,13347.47,Rechazado
3219,9477,2026-01-02,11968.83,Rechazado
3220,876,2025-01-24,3650.32,Abierto
3222,23959,2026-02-16,11785.37,Rechazado
3224,19734,2025-10-19,11460.78,Abierto
3225,24284,2025-07-23,10911.42,Abierto
3226,11063,2025-12-21,13861.45,Abierto
3229,10412,2025-09-15,6500.38,Cerrado
3230,23417,2026-02-17,14098.73,Abierto
3231,11197,2025-08-02,14752.68,Cerrado
3234,17375,2025-05-21,1711.99,Abierto
3235,13847,2025-08-18,12373.1,Cerrado
3236,13514,2025-01-25,12497.32,Abierto
3237,12586,2025-11-03,12532.65,Abierto
3238,13825,2025-03-11,5397.31,Cerrado
3239,15472,2025-01-23,11719.69,Abierto
3240,19379,2025-06-20,11851.27,Abierto
3246,17153,2025-02-05,8471.23,Rechazado
3248,20094,2025-07-30,5678.81,Cerrado
3250,6682,2025-07-17,2703.0,Cerrado
3252,17495,2025-01-19,9230.19,Cerrado
3253,19394,2025-07-09,3352.69,Cerrado
3256,17785,2025-03-16,3400.97,Cerrado
3257,23170,2025-11-30,-10884.74,Cerrado
3259,20729,2025-02-22,1565.52,Abierto
3260,17336,2025-10-17,2317.72,Abierto
3262,20391,2026-01-05,12080.01,Rechazado
3267,747,2025-05-22,10037.27,Cerrado
3269,21234,2025-03-31,14640.07,Abierto
3272,2527,2025-11-20,13231.66,Cerrado
3274,21645,2025-12-03,3770.93,Rechazado
3275,25736,2025-09-24,12419.35,Abierto
3276,13505,2026-01-12,1057.72,Cerrado
3278,13803,2025-10-17,6133.27,Cerrado
3281,349,2025-12-28,10957.69,Abierto
3282,4904,2025-04-17,5531.57,Abierto
3283,16185,2025-04-11,9842.48,Abierto
3286,1827,2025-08-20,10541.11,Cerrado
3287,14871,2025-07-19,6111.09,Cerrado
3288,11662,2025-09-07,13099.51,Abierto
3289,13412,2025-09-14,4299.49,Rechazado
3290,21950,2025-06-20,3316.96,Cerrado
3293,3360,2025-11-09,12712.55,Abierto
3296,5852,2025-02-27,9266.44,Rechazado
3298,1075,2025-06-16,11128.73,Abierto
3299,3229,2025-01-30,8262.97,Rechazado
3301,20986,2025-11-20,12549.43,Abierto
3304,22188,2025-06-07,9663.86,Cerrado
3306,1978,2025-04-27,1149.3,Rechazado
3307,8080,2025-09-27,13346.91,Abierto
3310,20752,2025-06-04,4203.34,Rechazado
3312,3641,2025-11-27,13903.82,Abierto
3313,9552,2025-01-24,11382.25,Abierto
3317,20412,2025-01-26,434.34,Cerrado
3318,9556,2025-02-01,3299.35,Cerrado
3321,13075,2025-09-21,4003.34,Abierto
3323,13680,2025-09-03,4085.16,Cerrado
3325,6857,2025-05-28,8031.05,Abierto
3327,5105,2025-04-01,2610.2,Abierto
3328,21679,2025-06-14,8181.08,Abierto
3329,11288,2025-08-27,9448.31,Cerrado
3330,14282,2025-04-27,11056.95,Abierto
3333,1087,2026-01-01,13560.19,Cerrado
3334,17085,2025-04-10,3324.33,Cerrado
3336,22060,2025-12-29,1789.83,Cerrado
3337,4006,2025-05-23,3075.77,Cerrado
3338,15923,2026-01-01,8798.38,Abierto
3340,5499,2025-06-27,11180.88,Cerrado
3341,11377,2025-11-25,9190.53,Abierto
3346,25700,2026-01-05,13234.67,Cerrado
3347,25521,2025-08-27,12765.14,Cerrado
3349,16903,2025-11-21,7531.81,Cerrado
3350,19825,2025-03-19,9044.69,Cerrado
3351,9247,2025-08-05,13294.39,Abierto
3352,14070,2025-08-01,14794.36,Abierto
3354,15904,2026-01-19,2286.99,Cerrado
3356,6732,2025-11-06,3157.86,Abierto
3357,3043,2025-02-15,4914.03,Rechazado
3358,17284,2025-05-23,11598.53,Rechazado
3359,3534,2025-06-10,-10341.59,Abierto
3360,3323,2025-05-10,1354.83,Cerrado
3361,9262,2026-01-07,14353.87,Cerrado
3362,1824,2026-03-02,14979.04,Abierto
3363,6336,2025-01-05,1573.13,Abierto
3364,16661,2026-02-08,7497.06,Cerrado
3365,12970,2025-10-22,-6341.77,Abierto
3367,2775,2025-10-03,12434.55,Cerrado
3368,23662,2025-01-08,7758.08,Abierto
3371,18897,2026-01-09,1220.56,Cerrado
3373,1213,2025-04-20,11006.88,Abierto
3374,24654,2025-08-28,4516.64,Abierto
3375,23802,2025-02-24,2093.44,Abierto
3377,12590,2025-12-16,8461.62,Cerrado
3378,219,2025-04-02,5224.5,Abierto
3379,3487,2025-07-23,14394.07,Cerrado
3380,11039,2025-09-28,10553.39,Rechazado
3381,23545,2025-01-19,13712.89,Cerrado
3382,23176,2025-06-29,579.21,Cerrado
3383,13159,2025-09-27,6274.64,Cerrado
3386,16097,2025-02-24,10189.44,Abierto
3387,18192,2025-09-30,11500.22,Cerrado
3391,18329,2025-08-19,3700.42,Abierto
3393,11092,2025-04-29,5305.51,Cerrado
3394,17297,2026-01-21,7958.64,Cerrado
3395,4622,2025-12-27,2136.83,Abierto
3397,3293,2025-12-03,9557.94,Abierto
3400,7550,2025-03-22,14711.6,Cerrado
3401,6258,2025-01-30,7535.85,Cerrado
3402,25777,2025-08-23,2080.21,Abierto
3403,19646,2025-01-18,7378.5,Cerrado
3404,22417,2025-04-28,1380.59,Abierto
3407,13551,2025-01-12,3357.95,Rechazado
3408,3516,2025-03-12,10245.47,Abierto
3410,7110,2025-10-15,14877.41,Cerrado
3411,21691,2025-04-01,12090.95,Cerrado
3413,11860,2025-06-08,11391.07,Abierto
3421,13099,2025-08-27,3845.85,Rechazado
3424,7599,2026-01-09,10786.05,Rechazado
3426,23883,2025-10-20,12197.71,Cerrado
3428,14447,2025-10-27,10608.62,Abierto
3430,19138,2025-09-21,2241.48,Abierto
3431,4684,2025-09-13,11584.2,Abierto
3432,17249,2025-06-14,10800.63,Rechazado
3433,7532,2025-10-05,13201.12,Abierto
3434,9984,2025-04-18,3062.03,Rechazado
3435,19037,2026-02-21,11444.52,Rechazado
3436,1639,2025-12-16,4043.53,Cerrado
3438,23938,2025-12-31,13993.71,Cerrado
3440,799,2025-12-05,5247.04,Cerrado
3444,21351,2025-11-25,1822.41,Abierto
3445,20056,2025-11-21,5790.01,Cerrado
3447,22596,2025-08-20,6770.25,Rechazado
3448,2630,2025-02-13,10748.46,Cerrado
3449,1708,2026-01-22,2861.12,Abierto
3450,1216,2025-09-01,9755.97,Cerrado
3453,9325,2025-11-08,9642.2,Abierto
3454,2037,2025-04-30,3365.77,Abierto
3455,16626,2026-10-01,8875.16,Rechazado
3457,6273,2025-11-24,14300.06,Abierto
3460,7518,2025-04-27,8300.17,Abierto
3461,13730,2025-07-07,3095.27,Abierto
3462,5506,2025-11-03,12072.45,Abierto
3463,17488,2025-07-21,4056.52,Abierto
3464,4998,2025-06-28,2000.35,Cerrado
3467,13844,2025-06-29,3818.63,Rechazado
3468,3243,2025-09-26,9062.66,Cerrado
3470,15724,2025-05-19,11734.05,Cerrado
3471,4402,2026-04-01,14270.74,Abierto
3473,171,2025-06-25,7758.78,Cerrado
3474,4946,2025-07-30,564.29,Abierto
3477,12438,2025-05-26,14790.51,Cerrado
3478,5556,2026-02-10,14680.61,Cerrado
3479,11692,2026-01-17,10882.37,Abierto
3487,23003,2025-02-19,13129.06,Abierto
3489,4430,2026-02-18,5944.78,Abierto
3490,6084,2025-09-02,8605.0,Rechazado
3491,15832,2025-06-20,11696.93,Cerrado
3494,12179,2025-07-21,14019.08,Cerrado
3496,4209,2025-12-03,9979.24,Rechazado
3498,7328,2025-04-09,7782.81,Abierto
3499,9065,2026-01-27,6999.35,Abierto
3500,17492,2025-02-12,13249.03,Cerrado
3503,2851,2026-03-02,4794.59,Abierto
3505,2886,2026-01-13,6412.86,Abierto
3506,9264,2025-04-21,12626.59,Cerrado
3511,22905,2026-02-10,1856.84,Abierto
3513,4421,2025-01-03,7580.67,Abierto
3514,19259,2025-01-04,4317.47,Cerrado
3515,3367,2025-01-26,11736.59,Cerrado
3517,11884,2025-02-07,11449.61,Cerrado
3520,4576,2025-09-04,2363.2,Abierto
3521,11032,2025-12-08,13594.53,Cerrado
3522,463,2025-11-12,303.07,Cerrado
3523,1289,2025-04-22,7502.64,Rechazado
3525,20245,2025-09-29,6264.14,Cerrado
3526,8829,2025-01-31,6442.09,Cerrado
3528,4913,2025-05-04,10175.11,Cerrado
3529,1469,2025-09-18,6825.88,Rechazado
3531,2494,2025-11-23,7907.02,Cerrado
3532,14495,2026-02-03,11954.77,Cerrado
3535,9016,2025-04-30,3194.04,Cerrado
3536,14020,2025-04-14,6546.48,Cerrado
3540,18844,2025-01-22,1528.19,Cerrado
3541,12240,2025-12-23,3071.03,Abierto
3542,19282,2025-10-26,10566.55,Cerrado
3543,9468,2025-01-01,1714.27,Cerrado
3544,24708,2025-07-15,13204.69,Cerrado
3547,3328,2025-05-07,9794.63,Rechazado
3548,24472,2026-02-24,7707.3,Abierto
3549,25548,2025-03-10,14483.8,Cerrado
3551,3157,2025-07-26,2906.46,Cerrado
3553,4590,2025-07-14,5643.52,Cerrado
3554,16697,2025-12-28,1618.84,Rechazado
3556,11341,2026-01-13,1755.29,Abierto
3558,5085,2025-05-25,11193.09,Rechazado
3559,23942,2026-02-20,6559.89,Abierto
3561,5797,2025-10-31,2837.08,Rechazado
3563,4609,2026-01-02,8886.4,Cerrado
3564,8868,2025-09-17,13608.84,Abierto
3566,1094,2025-02-10,7145.07,Abierto
3568,25596,2025-09-20,4283.73,Rechazado
3569,12465,2026-01-03,403.63,Rechazado
3574,24919,2025-11-29,12154.03,Abierto
3575,11023,2025-05-09,1693.18,Abierto
3576,9966,2025-10-26,428.48,Abierto
3578,14372,2025-11-12,3463.15,Rechazado
3579,6213,2026-01-26,12502.67,Cerrado
3580,24208,2025-04-02,12972.6,Cerrado
3581,7901,2025-05-08,12435.99,Rechazado
3583,8767,2025-09-22,11423.0,Abierto
3585,13397,2025-01-29,920.92,Cerrado
3589,12806,2025-05-19,10418.95,Abierto
3591,3221,2025-08-10,1992.57,Abierto
3595,18027,2025-04-23,10446.71,Cerrado
3596,11507,2025-09-22,10334.55,Cerrado
3597,6202,2025-02-04,12431.57,Cerrado
3599,14117,2025-10-02,6880.5,Abierto
3603,23247,2026-02-22,12372.2,Rechazado
3604,4120,2025-08-03,7009.4,Cerrado
3606,10162,2025-10-24,8555.3,Rechazado
3607,5532,2025-11-10,10342.27,Rechazado
3608,8560,2025-01-08,7757.93,Cerrado
3609,13609,2026-02-21,14127.62,Abierto
3610,15614,2026-02-09,2819.04,Abierto
3612,8872,2025-03-22,141.84,Cerrado
3613,11359,2025-06-04,11605.8,Abierto
3615,20506,2025-05-12,14053.02,Abierto
3616,2756,2025-09-09,6850.93,Abierto
3617,18681,2025-05-01,6757.93,Cerrado
3619,16191,2025-09-22,2363.25,Cerrado
3620,16457,2025-08-08,8176.63,Rechazado
3622,19581,2025-04-13,-401.37,Cerrado
3624,10481,2025-05-07,406.59,Cerrado
3625,6171,2025-12-24,5180.78,Abierto
3628,533,2025-12-29,8437.13,Abierto
3629,23645,2025-01-03,2990.87,Abierto
3630,8795,2025-01-16,2945.79,Abierto
3631,13887,2025-07-28,-3648.92,Abierto
3635,16727,2026-02-23,14561.0,Cerrado
3637,16571,2025-04-30,11994.91,Rechazado
3642,19549,2025-03-02,5389.39,Cerrado
3643,3370,2025-05-25,4711.01,Rechazado
3644,2558,2025-11-23,12020.68,Abierto
3645,20740,2025-06-19,12181.4,Cerrado
3648,12817,2025-12-15,7427.63,Abierto
3650,25673,2026-01-23,6099.07,Abierto
3652,16916,2025-04-24,-14782.04,Cerrado
3653,6813,2025-07-06,11719.87,Cerrado
3654,25792,2025-01-20,12396.95,Cerrado
3658,24499,2025-08-30,8051.72,Cerrado
3659,10900,2026-01-01,11106.35,Cerrado
3660,2280,2025-02-19,5334.59,Abierto
3661,425,2025-08-31,9681.07,Abierto
3662,24948,2025-11-13,5252.17,Cerrado
3664,5315,2025-07-08,10617.56,Abierto
3666,12201,2025-01-02,9574.19,Abierto
3667,2396,2025-10-22,11847.51,Cerrado
3668,2264,2025-04-15,14715.38,Cerrado
3672,22059,2025-01-28,2923.13,Cerrado
3673,87,2025-12-23,1343.38,Abierto
3676,10873,2025-04-10,13553.17,Cerrado
3678,17715,2025-05-05,1531.95,Rechazado
3679,12232,2025-02-14,3095.75,Cerrado
3680,2372,2025-10-18,11707.91,Rechazado
3681,18028,2025-12-19,2789.36,Cerrado
3683,25709,2026-02-05,4087.79,Abierto
3685,5880,2025-05-30,10119.08,Cerrado
3687,12631,2025-04-16,11965.15,Rechazado
3690,25541,2026-01-26,3137.58,Abierto
3691,24830,2025-08-07,11030.31,Cerrado
3693,2697,2025-10-26,14494.73,Abierto
3694,12285,2025-07-19,6968.87,Abierto
3695,24626,2025-03-11,6461.97,Abierto
3696,23970,2025-01-11,8926.91,Abierto
3697,70,2025-10-18,3056.8,Abierto
3699,18992,2025-03-29,11352.78,Rechazado
3700,14395,2025-12-25,6906.08,Rechazado
3703,6532,2025-03-03,6785.04,Abierto
3705,17890,2025-08-29,10237.99,Abierto
3706,20458,2025-04-30,4216.62,Rechazado
3707,11678,2025-12-11,11148.34,Cerrado
3708,3667,2025-01-27,10642.16,Cerrado
3710,15397,2025-04-05,8386.68,Abierto
3712,11124,2025-12-19,4837.73,Abierto
3713,1710,2025-08-08,13390.07,Cerrado
3715,25671,2025-03-13,12632.31,Abierto
3717,14892,2026-01-25,700.31,Cerrado
3718,23724,2025-03-17,3492.28,Rechazado
3719,1726,2025-07-27,6734.92,Cerrado
3720,20272,2025-07-06,8302.38,Cerrado
3722,11096,2025-11-11,11966.78,Rechazado
3723,10205,2025-01-02,6332.52,Abierto
3726,6672,2025-04-30,337.22,Abierto
3727,40,2025-12-02,248.88,Cerrado
3728,12033,2025-07-22,14412.37,Cerrado
3729,12049,2025-04-27,992.62,Abierto
3732,17659,2025-07-23,5901.43,Rechazado
3733,1218,2025-01-09,4119.79,Abierto
3736,603,2025-12-16,12788.69,Cerrado
3737,10671,2025-08-03,9751.8,Cerrado
3739,4967,2025-04-06,4403.03,Cerrado
3740,2367,2025-06-06,13572.83,Rechazado
3741,11031,2025-06-03,9258.81,Rechazado
3742,22427,2025-02-03,1809.57,Cerrado
3744,2447,2025-06-02,11428.01,Rechazado
3745,1602,2025-01-23,14525.25,Rechazado
3746,11131,2026-01-27,10363.08,Cerrado
3747,8355,2025-08-28,14134.58,Cerrado
3748,6654,2025-01-11,11810.42,Cerrado
3749,14236,2025-08-21,4639.92,Cerrado
3750,22517,2025-04-30,9767.06,Abierto
3751,19788,2025-02-05,7428.92,Cerrado
3753,12962,2025-12-30,5967.8,Cerrado
3755,4604,2025-11-19,13775.77,Abierto
3756,7635,2025-06-05,8530.97,Rechazado
3757,3132,2025-12-29,-13326.73,Cerrado
3758,23232,2025-03-06,4630.61,Abierto
3759,7441,2025-01-23,1588.16,Cerrado
3760,8637,2026-01-21,7629.6,Cerrado
3762,6941,2025-08-17,12366.29,Cerrado
3763,1704,2025-07-15,12320.51,Abierto
3764,20462,2025-03-23,-4945.74,Abierto
3766,3224,2025-11-23,443.38,Abierto
3767,309,2025-03-06,12541.5,Cerrado
3768,17558,2025-09-18,5174.52,Rechazado
3769,4977,2025-07-11,14455.19,Abierto
3770,14138,2025-01-04,4652.4,Cerrado
3771,9909,2025-07-27,11715.97,Cerrado
3773,12969,2025-08-25,9108.5,Abierto
3774,24066,2025-06-16,10409.24,Abierto
3775,3458,2025-01-06,11935.89,Rechazado
3776,1125,2025-11-13,4157.89,Rechazado
3780,6515,2025-06-13,3794.39,Cerrado
3781,7226,2025-12-14,2410.68,Cerrado
3783,24279,2025-01-07,8894.48,Abierto
3785,17268,2025-01-06,7572.63,Rechazado
3786,9695,2025-10-14,12948.48,Rechazado
3788,24221,2025-02-25,929.16,Abierto
3789,16905,2025-03-31,12263.7,Cerrado
3791,6087,2025-02-28,10750.62,Cerrado
3792,846,2025-09-28,14172.53,Cerrado
3795,9136,2025-07-25,4239.1,Cerrado
3797,16276,2025-05-31,247.28,Cerrado
3798,12069,2025-01-19,12431.34,Abierto
3799,24251,2025-10-30,1953.3,Cerrado
3801,8830,2025-04-25,11006.6,Abierto
3803,2350,2025-08-22,6513.24,Cerrado
3804,154,2026-01-20,9814.42,Abierto
3805,20049,2026-01-28,11217.59,Abierto
3806,4251,2025-10-13,3441.46,Abierto
3807,17630,2025-06-15,14344.65,Cerrado
3809,15526,2025-08-07,896.25,Abierto
3812,6378,2025-07-26,126.56,Abierto
3815,13673,2025-08-18,5360.94,Abierto
3818,24035,2025-10-24,9710.45,Abierto
3819,18343,2025-09-05,11251.2,Cerrado
3822,9809,2025-09-03,1296.83,Abierto
3825,5970,2025-04-05,1391.81,Abierto
3829,15791,2025-10-24,1641.72,Cerrado
3830,19865,2025-06-14,10174.25,Abierto
3832,10198,2025-05-20,6165.37,Cerrado
3835,13569,2025-06-14,6742.75,Rechazado
3836,24076,2025-04-07,3903.98,Cerrado
3837,407,2025-02-16,3111.98,Cerrado
3838,4111,2025-08-09,126.66,Abierto
3839,7205,2025-03-24,10722.02,Cerrado
3840,10750,2025-05-10,7363.33,Cerrado
3841,5880,2025-01-13,5342.52,Rechazado
3843,6903,2025-05-06,4758.95,Cerrado
3844,24397,2025-12-17,673.41,Cerrado
3849,211,2025-08-27,4195.02,Cerrado
3850,14462,2025-06-16,684.43,Abierto
3852,11970,2025-09-10,14856.19,Rechazado
3859,1784,2025-05-24,276.81,Cerrado
3860,8504,2025-03-28,509.1,Rechazado
3861,128,2025-05-31,2111.09,Abierto
3862,20235,2025-03-02,7567.21,Cerrado
3863,7781,2025-03-03,5719.61,Cerrado
3864,14295,2025-07-26,9471.8,Rechazado
3867,5821,2025-05-28,573.94,Abierto
3868,4534,2025-07-22,12556.21,Abierto
3870,25534,2025-09-23,4741.56,Abierto
3872,17783,2025-08-22,4609.93,Abierto
3873,17599,2025-01-11,5156.86,Abierto
3874,16801,2025-12-31,10973.27,Cerrado
3875,11703,2025-08-27,1297.37,Abierto
3877,9694,2025-01-03,9354.96,Cerrado
3878,3280,2025-11-19,9889.58,Cerrado
3879,18412,2025-12-13,14355.59,Abierto
3881,23103,2025-10-11,12283.35,Abierto
3884,12347,2025-06-12,4574.55,Cerrado
3887,13179,2025-01-05,7132.81,Abierto
3888,4399,2025-09-26,4317.92,Rechazado
3891,544,2025-06-13,2003.67,Rechazado
3892,17082,2025-12-22,11252.26,Abierto
3894,10035,2025-08-06,3067.4,Abierto
3895,8951,2025-05-26,287.57,Abierto
3897,13320,2025-03-02,4481.19,Cerrado
3898,20310,2025-12-29,2568.94,Abierto
3899,17388,2025-04-26,13277.5,Abierto
3900,23142,2025-05-24,6704.06,Abierto
3901,9546,2025-05-04,5899.33,Cerrado
3902,9968,2026-01-14,14685.51,Abierto
3905,17221,2025-02-14,12890.89,Cerrado
3906,11968,2025-01-26,5546.51,Cerrado
3907,9377,2025-08-27,3773.58,Abierto
3908,12100,2025-01-03,13886.85,Abierto
3909,19828,2026-02-23,11702.01,Abierto
3910,20106,2025-09-30,836.51,Abierto
3912,12887,2025-07-23,629.65,Cerrado
3914,25744,2025-01-24,4960.45,Cerrado
3915,11581,2026-01-30,9321.24,Abierto
3916,9475,2025-02-21,14788.84,Cerrado
3917,3586,2025-06-21,12543.32,Rechazado
3918,8391,2025-06-04,4206.32,Cerrado
3920,17419,2025-01-24,12052.59,Rechazado
3921,14854,2026-01-15,14947.26,Abierto
3922,18498,2025-05-05,10885.5,Abierto
3923,10488,2025-04-30,4133.96,Cerrado
3924,22071,2025-08-20,9743.42,Cerrado
3927,24467,2025-12-30,7557.97,Abierto
3928,6616,2025-06-30,4201.17,Cerrado
3929,7357,2025-05-15,8391.46,Abierto
3930,25617,2025-11-05,6100.53,Rechazado
3932,17046,2025-05-19,14230.21,Rechazado
3933,13864,2025-11-12,8152.49,Cerrado
3934,10194,2025-03-29,14427.22,Cerrado
3936,1228,2025-09-20,8806.52,Abierto
3937,9739,2025-10-16,14614.48,Abierto
3939,22679,2025-10-14,3423.81,Rechazado
3940,19941,2025-11-07,6295.16,Cerrado
3942,2998,2025-06-24,119.97,Abierto
3943,8847,2025-12-17,12613.07,Cerrado
3952,7559,2025-07-06,6225.05,Abierto
3953,3625,2025-12-07,4789.06,Abierto
3956,25840,2025-07-18,595.29,Cerrado
3958,20108,2025-02-27,1477.23,Abierto
3959,7652,2025-01-09,948.25,Rechazado
3962,24728,2025-03-22,-9975.57,Abierto
3963,9240,2025-08-17,7187.3,Abierto
3964,14228,2025-07-12,11452.26,Cerrado
3965,3206,2025-08-10,6563.17,Cerrado
3966,7903,2026-01-16,8987.94,Cerrado
3968,18193,2025-01-30,6686.15,Cerrado
3971,23291,2025-02-25,8269.62,Cerrado
3972,15237,2025-08-29,5647.36,Abierto
3974,9287,2025-01-19,8516.19,Rechazado
3975,7128,2025-03-14,13345.32,Rechazado
3979,3748,2025-05-10,9152.39,Cerrado
3981,23250,2026-01-01,4635.03,Rechazado
3982,23822,2026-02-05,7730.37,Cerrado
3984,6846,2026-02-13,9292.63,Cerrado
3985,14890,2025-01-02,4233.11,Abierto
3987,11656,2025-08-05,332.5,Cerrado
3988,22878,2025-10-23,9807.5,Abierto
3992,20581,2025-11-06,2785.74,Abierto
3994,3333,2025-11-21,988.94,Cerrado
3996,12368,2025-05-06,13281.21,Abierto
3998,15461,2025-01-16,7040.89,Cerrado
3999,18508,2025-01-15,4780.1,Abierto
4002,2692,2026-05-02,3239.02,Cerrado
4004,941,2025-04-28,8043.41,Cerrado
4005,21732,2025-05-18,4388.31,Abierto
4007,1575,2025-11-18,2109.44,Rechazado
4008,136,2025-09-01,1083.49,Rechazado
4009,4119,2025-04-19,10778.91,Abierto
4010,21991,2025-01-31,2747.99,Rechazado
4011,9302,2025-04-03,10545.03,Rechazado
4014,12857,2025-02-27,10770.04,Cerrado
4015,13473,2026-01-06,14532.55,Abierto
4019,13918,2025-12-31,8618.7,Rechazado
4021,22042,2025-10-08,6405.61,Cerrado
4022,21221,2025-07-26,9855.96,Cerrado
4023,24175,2025-12-22,8261.71,Rechazado
4026,12992,2025-06-26,9131.55,Cerrado
4028,17745,2025-12-19,769.52,Cerrado
4029,4185,2025-03-16,12036.71,Cerrado
4032,12057,2025-09-04,397.02,Abierto
4033,24051,2025-10-26,14356.15,Cerrado
4034,3793,2025-08-26,13451.57,Rechazado
4036,15794,2025-01-02,7743.82,Abierto
4039,2551,2025-01-12,11547.38,Cerrado
4040,16248,2025-04-24,12376.23,Cerrado
4042,22732,2025-08-04,4186.93,Rechazado
4045,22814,2025-03-30,9944.11,Cerrado
4047,12377,2025-04-20,12130.22,Cerrado
4048,14037,2025-10-11,210.49,Abierto
4049,12057,2025-02-20,13927.39,Rechazado
4050,1635,2025-05-29,13723.13,Abierto
4051,12342,2025-01-03,10150.46,Rechazado
4053,6087,2025-01-19,5590.44,Rechazado
4054,7102,2025-11-16,2376.43,Abierto
4056,8831,2025-04-12,797.11,Abierto
4059,8137,2025-01-13,3084.8,Abierto
4061,14763,2025-09-13,13760.9,Cerrado
4063,14596,2025-03-02,12625.8,Cerrado
4065,14595,2025-12-08,4467.48,Cerrado
4066,23425,2025-12-02,1239.42,Rechazado
4067,3348,2025-09-26,3840.52,Rechazado
4069,17063,2025-06-12,10230.93,Cerrado
4070,8778,2025-08-29,10777.76,Abierto
4071,9860,2025-01-16,1578.6,Abierto
4072,15629,2025-06-19,13731.04,Cerrado
4075,17031,2025-07-11,10776.28,Abierto
4076,22366,2025-11-21,3995.54,Rechazado
4077,3127,2025-09-22,13138.02,Abierto
4079,16808,2025-01-17,6485.56,Abierto
4081,1551,2025-11-17,9836.58,Cerrado
4082,1412,2025-03-06,13618.29,Rechazado
4084,4994,2025-03-04,1098.64,Abierto
4085,14683,2025-07-10,5572.33,Abierto
4087,9494,2025-07-18,5232.05,Cerrado
4088,809,2025-04-18,8841.2,Cerrado
4089,20437,2025-09-27,8482.4,Cerrado
4090,19196,2025-01-25,2926.91,Rechazado
4092,12587,2025-04-12,14244.05,Abierto
4093,11962,2026-01-17,12520.09,Rechazado
4095,7345,2025-03-18,3091.44,Cerrado
4096,18900,2025-05-24,9164.45,Abierto
4098,6075,2025-02-16,4142.05,Abierto
4099,5645,2025-05-20,1838.01,Cerrado
4100,11101,2026-02-13,8089.76,Cerrado
4101,6564,2025-06-11,10588.58,Rechazado
4103,15459,2025-07-15,2819.16,Cerrado
4106,3880,2026-02-22,3573.06,Abierto
4107,9827,2026-02-06,5296.16,Abierto
4108,2167,2025-09-06,7320.67,Abierto
4113,5073,2025-03-27,8959.2,Abierto
4117,17179,2025-12-06,11132.46,Cerrado
4118,13852,2025-08-11,10559.26,Cerrado
4120,1894,2025-08-06,13268.93,Rechazado
4121,139,2025-08-11,865.09,Abierto
4122,21447,2025-12-28,4959.35,Rechazado
4123,5528,2025-07-06,8166.03,Cerrado
4126,20262,2025-12-18,6134.71,Rechazado
4127,21547,2025-11-19,13011.85,Cerrado
4128,12502,2025-04-13,3425.53,Rechazado
4130,13332,2025-01-04,5304.16,Cerrado
4131,12550,2026-01-11,5862.97,Abierto
4133,6320,2025-08-02,12009.85,Abierto
4134,22680,2025-07-27,322.87,Abierto
4137,15879,2025-01-15,2177.12,Abierto
4139,22004,2025-11-08,11153.36,Cerrado
4141,7754,2025-05-01,9327.54,Abierto
4143,6316,2025-06-04,2542.41,Rechazado
4145,24131,2025-03-12,6596.09,Abierto
4148,8214,2026-01-10,11212.13,Cerrado
4149,10041,2025-04-23,12265.33,Abierto
